Removed Pin From Net: NetName=GND Pin=C2-2
Removed Pin From Net: NetName=GND Pin=C3-1
Removed Pin From Net: NetName=VCC Pin=C3-2
Removed Pin From Net: NetName=VCC Pin=C4-1
Removed Pin From Net: NetName=GND Pin=C4-2
Removed Pin From Net: NetName=GND Pin=C5-2
Removed Pin From Net: NetName=NetIC1_8 Pin=IC1-8
Removed Pin From Net: NetName=NetIC1_9 Pin=IC1-9
Removed Pin From Net: NetName=GND Pin=IC2-1
Removed Pin From Net: NetName=VCC Pin=IC2-8
Removed Pin From Net: NetName=GND Pin=IC2-11
Removed Pin From Net: NetName=VCC Pin=IC2-13
Removed Pin From Net: NetName=GND Pin=IC2-18
Removed Pin From Net: NetName=NetIC1_8 Pin=IC2-23
Removed Pin From Net: NetName=NetIC1_9 Pin=IC2-24
Removed Pin From Net: NetName=VCC Pin=IC3-12
Removed Pin From Net: NetName=NetIC1_30 Pin=IC6-2
Removed Pin From Net: NetName=NetIC1_37 Pin=IC6-5
Removed Pin From Net: NetName=NetIC1_29 Pin=IC6-6
Removed Pin From Net: NetName=GND Pin=P1-1
Removed Pin From Net: NetName=VCC Pin=P1-2
Removed Pin From Net: NetName=VCC Pin=P2-1
Removed Pin From Net: NetName=GND Pin=P2-2
Removed Pin From Net: NetName=NetIC1_8 Pin=P2-3
Removed Pin From Net: NetName=NetIC1_9 Pin=P2-4
Removed Pin From Net: NetName=GND Pin=P2-5
Removed Pin From Net: NetName=NetIC1_30 Pin=P3-7
Removed Pin From Net: NetName=NetIC1_29 Pin=P4-4
Removed Pin From Net: NetName=NetIC1_26 Pin=P4-5
Removed Pin From Net: NetName=NetIC1_37 Pin=P5-3
Removed Pin From Net: NetName=NetIC1_30 Pin=P5-4
Removed Pin From Net: NetName=NetIC1_29 Pin=P5-5
Removed Pin From Net: NetName=VCC Pin=P6-2
Removed Pin From Net: NetName=GND Pin=P6-3
Removed Pin From Net: NetName=NetIC1_8 Pin=P6-4
Removed Pin From Net: NetName=NetIC1_9 Pin=P6-5
Removed Pin From Net: NetName=NetIC1_9 Pin=R1-1
Removed Pin From Net: NetName=VCC Pin=R1-2
Removed Pin From Net: NetName=NetIC1_8 Pin=R2-1
Removed Pin From Net: NetName=VCC Pin=R2-2
Removed Pin From Net: NetName=NetIC1_8 Pin=R4-1
Removed Pin From Net: NetName=VCC Pin=R4-2
Removed Pin From Net: NetName=NetIC1_9 Pin=R5-1
Removed Pin From Net: NetName=VCC Pin=R5-2
Removed Pin From Net: NetName=VCC Pin=R9-2
Removed Pin From Net: NetName=NetIC1_9 Pin=R10-1
Removed Pin From Net: NetName=VCC Pin=R10-2
Removed Pin From Net: NetName=NetIC1_8 Pin=R11-1
Removed Pin From Net: NetName=VCC Pin=R11-2
Removed Pin From Net: NetName=VCC Pin=R14-2
Removed Member From Class: ClassName=ModelT_MainBoard Member=C2
Removed Member From Class: ClassName=ModelT_MainBoard Member=C3
Removed Member From Class: ClassName=ModelT_MainBoard Member=C4
Removed Member From Class: ClassName=ModelT_MainBoard Member=C5
Removed Member From Class: ClassName=ModelT_MainBoard Member=R14
Change Component Footprint: Designator=P2 Old Footprint=HDR1X7 New Footprint=HDR1X2
Change Component Footprint: Designator=P6 Old Footprint=HDR1X7 New Footprint=HDR1X9
Change Component Footprint: Designator=IC2 Old Footprint=MPU6050 New Footprint=MS561101BA03-50
Change Component Comment : Designator=P2 Old Comment=GY-63 MS5611 Breakout New Comment=Header 2
Change Component Comment : Designator=P6 Old Comment=Header 7 New Comment=Header 9
Change Component Comment : Designator=IC2 Old Comment=MPU-6050 New Comment=MS561101BA03-50
Change component parameters: Designator = "C1" ("C1"); Footprint = "C1206"; UniqueID = "\GUVRZPOS" ("\GUVRZPOS")
Add component (AddParameter): Name = "Value"; Value = "10K"; VariantName = "[No Variations]"
Added Component: Designator=S1(KSA0M411LFTR)
Add component (AddParameter): Name = "Datasheet Link"; Value = "https://www.ckswitches.com/media/1457/ksa_ksl.pdf"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Height"; Value = "4.9mm"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer_Name"; Value = "C & K COMPONENTS"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer_Part_Number"; Value = "KSA0M411LFTR"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Mouser2 Part Number"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Mouser2 Price/Stock"; Value = ""; VariantName = "[No Variations]"
Added Component: Designator=S2(KSA0M411LFTR)
Add component (AddParameter): Name = "Datasheet Link"; Value = "https://www.ckswitches.com/media/1457/ksa_ksl.pdf"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Height"; Value = "4.9mm"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer_Name"; Value = "C & K COMPONENTS"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer_Part_Number"; Value = "KSA0M411LFTR"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Mouser2 Part Number"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Mouser2 Price/Stock"; Value = ""; VariantName = "[No Variations]"
Added Component: Designator=S3(KSA0M411LFTR)
Add component (AddParameter): Name = "Datasheet Link"; Value = "https://www.ckswitches.com/media/1457/ksa_ksl.pdf"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Height"; Value = "4.9mm"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer_Name"; Value = "C & K COMPONENTS"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer_Part_Number"; Value = "KSA0M411LFTR"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Mouser2 Part Number"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Mouser2 Price/Stock"; Value = ""; VariantName = "[No Variations]"
Added Component: Designator=S4(KSA0M411LFTR)
Add component (AddParameter): Name = "Datasheet Link"; Value = "https://www.ckswitches.com/media/1457/ksa_ksl.pdf"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Height"; Value = "4.9mm"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer_Name"; Value = "C & K COMPONENTS"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer_Part_Number"; Value = "KSA0M411LFTR"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Mouser2 Part Number"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Mouser2 Price/Stock"; Value = ""; VariantName = "[No Variations]"
Added Pin To Net: NetName=GND Pin=IC1-15
Added Pin To Net: NetName=NetIC1_9 Pin=IC1-33
Added Pin To Net: NetName=NetIC1_8 Pin=IC1-36
Added Pin To Net: NetName=VCC Pin=IC2-1
Added Pin To Net: NetName=VCC Pin=IC2-2
Added Pin To Net: NetName=GND Pin=IC2-3
Added Pin To Net: NetName=GND Pin=IC2-4
Added Pin To Net: NetName=GND Pin=IC2-5
Added Pin To Net: NetName=NetIC1_9 Pin=IC2-7
Added Pin To Net: NetName=NetIC1_8 Pin=IC2-8
Added Pin To Net: NetName=GND Pin=IC5-1
Added Pin To Net: NetName=VCC Pin=IC5-2
Added Pin To Net: NetName=GND Pin=IC5-15
Added Pin To Net: NetName=NetIC1_9 Pin=IC5-33
Added Pin To Net: NetName=NetIC1_8 Pin=IC5-36
Added Pin To Net: NetName=GND Pin=IC5-38
Added Pin To Net: NetName=GND Pin=IC5-39
Added Pin To Net: NetName=GND Pin=IC5-40
Added Pin To Net: NetName=GND Pin=IC5-41
Added Pin To Net: NetName=GND Pin=IC5-42
Added Pin To Net: NetName=GND Pin=IC5-43
Added Pin To Net: NetName=GND Pin=IC5-44
Added Pin To Net: NetName=GND Pin=IC5-45
Added Pin To Net: NetName=GND Pin=IC5-46
Added Pin To Net: NetName=GND Pin=IC5-47
Added Pin To Net: NetName=VCC Pin=P1-1
Added Pin To Net: NetName=GND Pin=P1-2
Added Pin To Net: NetName=NetIC1_30 Pin=P4-4
Added Pin To Net: NetName=NetIC1_29 Pin=P4-5
Added Pin To Net: NetName=VCC Pin=P6-1
Added Pin To Net: NetName=GND Pin=P6-2
Added Pin To Net: NetName=NetIC1_26 Pin=P7-5
Added Pin To Net: NetName=NetIC1_8 Pin=P9-3
Added Pin To Net: NetName=NetIC1_9 Pin=P9-4
Added Pin To Net: NetName=VCC Pin=P9-5
Added Pin To Net: NetName=GND Pin=P9-6
Added Pin To Net: NetName=NetIC1_9 Pin=P10-3
Added Pin To Net: NetName=NetIC1_8 Pin=P10-4
Added Pin To Net: NetName=GND Pin=P10-5
Added Pin To Net: NetName=VCC Pin=P10-6
Added Pin To Net: NetName=VCC Pin=P11-1
Added Pin To Net: NetName=GND Pin=P11-2
Added Pin To Net: NetName=NetIC1_8 Pin=P11-3
Added Pin To Net: NetName=NetIC1_9 Pin=P11-4
Added Pin To Net: NetName=VCC Pin=P12-7
Added Pin To Net: NetName=GND Pin=P12-8
Added Pin To Net: NetName=GND Pin=P13-1
Added Pin To Net: NetName=NetIC1_9 Pin=P13-3
Added Pin To Net: NetName=NetIC1_8 Pin=P13-4
Added Pin To Net: NetName=VCC Pin=P14-1
Added Pin To Net: NetName=GND Pin=P14-2
Added Pin To Net: NetName=NetIC1_9 Pin=P14-3
Added Pin To Net: NetName=NetIC1_8 Pin=P14-4
Added Pin To Net: NetName=VCC Pin=R1-1
Added Pin To Net: NetName=VCC Pin=R2-1
Added Pin To Net: NetName=VCC Pin=R4-1
Added Pin To Net: NetName=GND Pin=R5-2
Added Pin To Net: NetName=VCC Pin=R6-1
Added Pin To Net: NetName=NetIC1_8 Pin=R7-1
Added Pin To Net: NetName=VCC Pin=R7-2
Added Pin To Net: NetName=NetIC1_9 Pin=R8-1
Added Pin To Net: NetName=VCC Pin=R8-2
Added Pin To Net: NetName=VCC Pin=R9-1
Added Pin To Net: NetName=NetIC1_9 Pin=R9-2
Added Pin To Net: NetName=VCC Pin=R10-1
Added Pin To Net: NetName=NetIC1_8 Pin=R10-2
Added Pin To Net: NetName=VCC Pin=R11-1
Added Pin To Net: NetName=NetIC1_9 Pin=R11-2
Added Pin To Net: NetName=VCC Pin=R15-1
Added Pin To Net: NetName=NetIC1_9 Pin=R15-2
Added Pin To Net: NetName=VCC Pin=R16-1
Added Pin To Net: NetName=NetIC1_8 Pin=R16-2
Added Pin To Net: NetName=GND Pin=R17-2
Added Pin To Net: NetName=GND Pin=R18-2
Added Pin To Net: NetName=VCC Pin=R19-1
Added Pin To Net: NetName=GND Pin=R20-1
Added Pin To Net: NetName=VCC Pin=R21-1
Added Pin To Net: NetName=GND Pin=R22-1
Added Pin To Net: NetName=VCC Pin=R23-1
Added Pin To Net: NetName=VCC Pin=R24-1
Added Pin To Net: NetName=VCC Pin=R25-1
Added Pin To Net: NetName=GND Pin=S1-2
Added Pin To Net: NetName=VCC Pin=S2-1
Added Pin To Net: NetName=GND Pin=S3-2
Added Pin To Net: NetName=VCC Pin=S4-1
Change Net Name : Old Net Name=NetIC1_8 New Net Name=NetIC1_36
Change Net Name : Old Net Name=NetIC1_9 New Net Name=NetIC1_33
Added Pin To Net: NetName=NetD_1 Pin=IC5-9
Added Net: Name=NetD_1
Added Pin To Net: NetName=NetD_2 Pin=R5-1
Added Net: Name=NetD_2
Added Pin To Net: NetName=NetIC1_8 Pin=IC1-8
Added Pin To Net: NetName=NetIC1_8 Pin=R19-2
Added Pin To Net: NetName=NetIC1_8 Pin=S1-1
Added Net: Name=NetIC1_8
Added Pin To Net: NetName=NetIC1_9 Pin=IC1-9
Added Pin To Net: NetName=NetIC1_9 Pin=LED2-1
Added Net: Name=NetIC1_9
Added Pin To Net: NetName=NetIC1_12 Pin=IC1-12
Added Pin To Net: NetName=NetIC1_12 Pin=P3-2
Added Net: Name=NetIC1_12
Added Pin To Net: NetName=NetIC1_24 Pin=IC1-24
Added Pin To Net: NetName=NetIC1_24 Pin=R21-2
Added Pin To Net: NetName=NetIC1_24 Pin=S3-1
Added Net: Name=NetIC1_24
Added Pin To Net: NetName=NetIC1_31 Pin=IC1-31
Added Pin To Net: NetName=NetIC1_31 Pin=P3-7
Added Net: Name=NetIC1_31
Added Pin To Net: NetName=NetIC3_12 Pin=IC3-12
Added Pin To Net: NetName=NetIC3_12 Pin=R4-2
Added Net: Name=NetIC3_12
Added Pin To Net: NetName=NetIC5_3 Pin=IC5-3
Added Pin To Net: NetName=NetIC5_3 Pin=R6-2
Added Net: Name=NetIC5_3
Added Pin To Net: NetName=NetIC5_8 Pin=IC5-8
Added Pin To Net: NetName=NetIC5_8 Pin=R20-2
Added Pin To Net: NetName=NetIC5_8 Pin=S2-2
Added Net: Name=NetIC5_8
Added Pin To Net: NetName=NetIC5_13 Pin=IC5-13
Added Pin To Net: NetName=NetIC5_13 Pin=P5-5
Added Net: Name=NetIC5_13
Added Pin To Net: NetName=NetIC5_14 Pin=IC5-14
Added Pin To Net: NetName=NetIC5_14 Pin=LED1-1
Added Net: Name=NetIC5_14
Added Pin To Net: NetName=NetIC5_16 Pin=IC5-16
Added Pin To Net: NetName=NetIC5_16 Pin=P5-3
Added Net: Name=NetIC5_16
Added Pin To Net: NetName=NetIC5_23 Pin=IC5-23
Added Pin To Net: NetName=NetIC5_23 Pin=P5-2
Added Net: Name=NetIC5_23
Added Pin To Net: NetName=NetIC5_24 Pin=IC5-24
Added Pin To Net: NetName=NetIC5_24 Pin=R22-2
Added Pin To Net: NetName=NetIC5_24 Pin=S4-2
Added Net: Name=NetIC5_24
Added Pin To Net: NetName=NetIC5_26 Pin=IC5-26
Added Pin To Net: NetName=NetIC5_26 Pin=P5-4
Added Net: Name=NetIC5_26
Added Pin To Net: NetName=NetIC5_29 Pin=IC5-29
Added Pin To Net: NetName=NetIC5_29 Pin=IC6-1
Added Net: Name=NetIC5_29
Added Pin To Net: NetName=NetIC5_30 Pin=IC5-30
Added Pin To Net: NetName=NetIC5_30 Pin=IC6-6
Added Net: Name=NetIC5_30
Added Pin To Net: NetName=NetIC5_31 Pin=IC5-31
Added Pin To Net: NetName=NetIC5_31 Pin=IC6-2
Added Net: Name=NetIC5_31
Added Pin To Net: NetName=NetIC5_37 Pin=IC5-37
Added Pin To Net: NetName=NetIC5_37 Pin=IC6-5
Added Net: Name=NetIC5_37
Added Pin To Net: NetName=NetLED1_2 Pin=LED1-2
Added Pin To Net: NetName=NetLED1_2 Pin=R17-1
Added Net: Name=NetLED1_2
Added Pin To Net: NetName=NetLED2_2 Pin=LED2-2
Added Pin To Net: NetName=NetLED2_2 Pin=R18-1
Added Net: Name=NetLED2_2
Added Pin To Net: NetName=NetP6_3 Pin=P6-3
Added Pin To Net: NetName=NetP6_3 Pin=R1-2
Added Net: Name=NetP6_3
Added Pin To Net: NetName=NetP6_4 Pin=P6-4
Added Pin To Net: NetName=NetP6_4 Pin=R24-2
Added Net: Name=NetP6_4
Added Pin To Net: NetName=NetP6_5 Pin=P6-5
Added Pin To Net: NetName=NetP6_5 Pin=R25-2
Added Net: Name=NetP6_5
Added Pin To Net: NetName=NetP6_6 Pin=P6-6
Added Pin To Net: NetName=NetP6_6 Pin=R2-2
Added Net: Name=NetP6_6
Added Pin To Net: NetName=NetP6_7 Pin=P6-7
Added Pin To Net: NetName=NetP6_7 Pin=R23-2
Added Net: Name=NetP6_7
Add Class Member: Failed to add class member : Component D LTST-C193TBKT-5A
Added Member To Class: ClassName=ModelT_MainBoard Member=Component IC5 ESP32-WROVER-E-N16R8
Added Member To Class: ClassName=ModelT_MainBoard Member=Component LED1 LTST-C170EKT
Added Member To Class: ClassName=ModelT_MainBoard Member=Component LED2 LTST-C170GKT
Added Member To Class: ClassName=ModelT_MainBoard Member=Component P9 Header 6
Added Member To Class: ClassName=ModelT_MainBoard Member=Component P10 Header 6
Added Member To Class: ClassName=ModelT_MainBoard Member=Component P11 Header 4
Added Member To Class: ClassName=ModelT_MainBoard Member=Component P12 Header 8
Added Member To Class: ClassName=ModelT_MainBoard Member=Component P13 Header 8
Added Member To Class: ClassName=ModelT_MainBoard Member=Component P14 Header 5
Added Member To Class: ClassName=ModelT_MainBoard Member=Component R6 Res3
Added Member To Class: ClassName=ModelT_MainBoard Member=Component R7 Res3
Added Member To Class: ClassName=ModelT_MainBoard Member=Component R8 Res3
Added Member To Class: ClassName=ModelT_MainBoard Member=Component R15 Res3
Added Member To Class: ClassName=ModelT_MainBoard Member=Component R16 Res3
Added Member To Class: ClassName=ModelT_MainBoard Member=Component R17 Res3
Added Member To Class: ClassName=ModelT_MainBoard Member=Component R18 Res3
Added Member To Class: ClassName=ModelT_MainBoard Member=Component R19 Res3
Added Member To Class: ClassName=ModelT_MainBoard Member=Component R20 Res3
Added Member To Class: ClassName=ModelT_MainBoard Member=Component R21 Res3
Added Member To Class: ClassName=ModelT_MainBoard Member=Component R22 Res3
Added Member To Class: ClassName=ModelT_MainBoard Member=Component R23 Res3
Added Member To Class: ClassName=ModelT_MainBoard Member=Component R24 Res3
Added Member To Class: ClassName=ModelT_MainBoard Member=Component R25 Res3
Added Member To Class: ClassName=ModelT_MainBoard Member=Component S1 KSA0M411LFTR
Added Member To Class: ClassName=ModelT_MainBoard Member=Component S2 KSA0M411LFTR
Added Member To Class: ClassName=ModelT_MainBoard Member=Component S3 KSA0M411LFTR
Added Member To Class: ClassName=ModelT_MainBoard Member=Component S4 KSA0M411LFTR
Added Room: Name=ModelT_MainBoard
